SettlementPoint,Date,mean,min,max,std,vol
HB_WEST,2019-12,18.136424731182792,2.15,60.71,7.188677044101668,0.17638872722421572
LZ_AEN,2016-01,19.324663978494627,5.35,55.02,5.499657950454568,0.13111485929296482
LZ_AEN,2016-02,15.448290229885073,2.24,51.51,5.742451493814367,0.18209594396305542
LZ_AEN,2016-03,16.855074024226113,1.32,65.27,7.360407832780968,0.19003045414684358
LZ_AEN,2016-04,18.25606944444444,1.17,88.34,9.345574036423614,0.20232002583408992
LZ_AEN,2016-05,18.12490591397849,2.8,76.57,7.977659806006316,0.14352114047531705
LZ_AEN,2016-06,24.2375138888889,8.23,110.8,11.583286461242347,0.11068269687088399
LZ_AEN,2016-07,27.976102150537606,9.29,98.6,12.613121790972764,0.11799095230922134
LZ_AEN,2016-08,30.699516129032325,13.61,235.36,26.827298867070184,0.14750328619156738
LZ_AEN,2016-09,26.710861111111146,11.13,200.12,14.465315413858342,0.10529433243289643
LZ_AEN,2016-10,25.622903225806493,3.29,274.56,16.099709573675717,0.1622766616910516
LZ_AEN,2016-11,19.640041666666637,3.74,48.6,6.210652441851587,0.14538193607965075
LZ_AEN,2016-12,25.870174731182786,3.21,136.8,11.452260949599372,0.18022262058828864
LZ_AEN,2017-01,23.40447580645163,1.92,95.99,7.539809858297436,0.17670925659078898
LZ_AEN,2017-02,20.605327380952374,3.45,52.96,6.758118121814653,0.15350353363725489
LZ_AEN,2017-03,22.99701211305518,4.9,67.99,7.932145538218253,0.11796894118744788
LZ_AEN,2017-04,24.118083333333328,8.94,85.65,8.00866968988415,0.10335364615240836
LZ_AEN,2017-05,25.293844086021508,4.9,66.94,8.173940241146436,0.1193775602424978
LZ_AEN,2017-06,27.91663888888888,15.47,84.47,11.335981832091656,0.09469762122138964
LZ_AEN,2017-07,31.40143817204301,16.95,257.95,17.939957768598738,0.11413662486259873
LZ_AEN,2017-08,27.465618279569895,16.63,88.71,10.953641559437658,0.08592695579913026
LZ_AEN,2017-09,24.628805555555562,8.82,60.58,8.027509687575208,0.09102762164477896
LZ_AEN,2017-10,24.01990591397848,5.24,102.26,10.015021859408664,0.12327899983365975
LZ_AEN,2017-11,23.019444444444446,3.63,86.69,8.471820948161964,0.1445542441394025
LZ_AEN,2017-12,21.062930107526874,5.06,55.3,5.323136125738605,0.13127944177636403
LZ_AEN,2018-01,38.83798387096776,6.03,1661.37,87.54376856158714,0.1922618587324685
LZ_AEN,2018-02,21.913883928571398,4.55,74.11,7.665640874662357,0.1709131964465915
LZ_AEN,2018-03,22.202826379542397,5.26,70.37,8.593805694422064,0.15475847936438047
LZ_AEN,2018-04,22.18848611111112,4.79,51.24,7.528445920846945,0.1347181663182323
LZ_AEN,2018-05,33.166169354838736,6.86,529.23,36.911966600382534,0.19590284160178842
LZ_AEN,2018-06,30.28612499999999,15.91,114.74,14.409428284606612,0.10367601403521631
LZ_AEN,2018-07,78.95137096774195,10.02,2060.9,233.0913438525897,0.3487562314390116
LZ_AEN,2018-08,31.732137096774153,13.9,149.54,18.459470882953873,0.12329670963019938
LZ_AEN,2018-09,27.16730555555553,15.15,88.03,10.29074779048212,0.08323430676897317
LZ_AEN,2018-10,30.310000000000006,12.77,96.35,10.204651355469025,0.09919913729969015
LZ_AEN,2018-11,30.468083333333325,8.65,106.64,11.762673463238775,0.13872597824157776
LZ_AEN,2018-12,30.094758064516125,6.57,117.25,10.177423696802727,0.14926161400793106
LZ_AEN,2019-01,25.107956989247317,6.75,76.2,7.957236317830315,0.13663260486306728
LZ_AEN,2019-02,21.51380952380956,5.46,57.06,6.768265769861138,0.1481600574242003
LZ_AEN,2019-03,27.74218034993274,7.11,685.8,34.68487401643779,0.17114306952022199
LZ_AEN,2019-04,23.270347222222245,4.63,106.86,12.494342464514741,0.15934274746250793
LZ_AEN,2019-05,24.676236559139774,9.12,68.42,8.730179494173772,0.09754765134085884
LZ_AEN,2019-06,24.416791666666676,10.2,101.71,12.944277307181563,0.10938295069850502
LZ_AEN,2019-07,29.709086021505378,11.37,274.59,26.80367156552104,0.1544511484575714
LZ_AEN,2019-08,126.52692204301066,10.34,3500.89,401.46034312338026,0.4682930168934653
LZ_AEN,2019-09,80.16959722222228,7.88,5010.17,380.27675207770625,0.3211018553847015
LZ_AEN,2019-10,29.280443548387094,8.07,844.89,52.951009092061724,0.1971466792570666
LZ_AEN,2019-11,24.408013888888913,3.77,209.08,14.919535273175903,0.19713530167742738
LZ_AEN,2019-12,19.05170698924731,3.76,59.87,6.607973845847707,0.15312781245242538
LZ_CPS,2016-01,19.3538440860215,5.28,56.19,5.548379633953354,0.13226775771281596
LZ_CPS,2016-02,15.520014367816108,2.16,52.06,5.806936573951362,0.18391591341676486
LZ_CPS,2016-03,16.898183041722756,1.31,68.18,7.47878001199382,0.19013665753060704
LZ_CPS,2016-04,19.069361111111103,1.14,114.4,11.09388292060383,0.2059478296074818
LZ_CPS,2016-05,18.479865591397857,2.77,72.34,8.10097509928891,0.14273816113267468
LZ_CPS,2016-06,24.958069444444472,5.22,109.62,11.206274234574298,0.124536557216164
LZ_CPS,2016-07,27.967956989247316,9.4,97.14,12.727757359220309,0.11940288733569515
LZ_CPS,2016-08,31.30657258064518,13.43,235.47,28.075727181019573,0.15090831361166754
LZ_CPS,2016-09,28.130249999999958,11.0,204.18,15.534595093591456,0.10906672769499003
LZ_CPS,2016-10,26.250295698924717,3.38,280.2,16.828943828520792,0.16424363791775484
LZ_CPS,2016-11,21.71466666666668,2.87,59.5,8.848424650970042,0.16351261848138324
LZ_CPS,2016-12,26.596424731182818,2.69,142.19,12.326364520863034,0.18752827286866816
LZ_CPS,2017-01,23.772567204301065,1.99,102.73,8.26379536642796,0.18513135451369042
LZ_CPS,2017-02,20.919479166666655,3.01,53.54,7.090201201766597,0.16019317235005257
LZ_CPS,2017-03,23.861547779273234,5.34,81.08,8.771604235406782,0.11917501042465418
LZ_CPS,2017-04,25.337902777777774,9.76,94.38,8.85649981983204,0.10373168733773852
LZ_CPS,2017-05,26.537029569892443,4.61,69.09,9.174435818693066,0.12422216191731485
LZ_CPS,2017-06,30.41599999999999,15.28,99.32,13.078528214227617,0.11073339732876307
LZ_CPS,2017-07,32.1152956989247,17.13,264.71,18.55076747930554,0.11557499233820635
LZ_CPS,2017-08,28.13756720430108,16.64,90.66,11.296724158422816,0.08752117915147223
LZ_CPS,2017-09,25.136652777777797,8.6,63.5,8.524027533209782,0.09316049491703533
LZ_CPS,2017-10,25.275954301075267,4.53,107.6,11.06720987806424,0.13165040487449273
LZ_CPS,2017-11,23.572569444444426,4.01,90.5,8.736653333481904,0.14088053322196886
LZ_CPS,2017-12,22.04837365591397,5.38,102.48,6.83774729459706,0.1369557405172385
LZ_CPS,2018-01,41.312876344086014,6.06,1708.38,91.99257259535402,0.19728976620210065
LZ_CPS,2018-02,22.517395833333318,4.64,74.85,7.7252541851127825,0.16889430971487523
LZ_CPS,2018-03,25.289273216689107,8.33,236.9,12.256999463947707,0.17308729568792258
LZ_CPS,2018-04,26.535375000000013,9.16,60.9,8.45587669985867,0.12267068063792282
LZ_CPS,2018-05,36.05559139784947,9.53,531.71,37.301645970556905,0.18611913596369184
LZ_CPS,2018-06,30.727277777777783,16.27,114.42,14.186371060728066,0.10131054217357219
LZ_CPS,2018-07,79.12443548387105,10.09,2059.23,232.95766854170333,0.3481427210351654
LZ_CPS,2018-08,31.865685483871015,15.14,149.75,18.407107090852413,0.12031798204637366
LZ_CPS,2018-09,27.512986111111136,15.22,89.04,10.398470471661472,0.08324076533669189
LZ_CPS,2018-10,31.635967741935485,16.83,97.46,11.247464610562181,0.09454318156512953
LZ_CPS,2018-11,32.041208333333316,10.5,109.16,12.324589758862956,0.1374871776268161
LZ_CPS,2018-12,30.309220430107572,6.4,119.92,10.454818175329743,0.15024770613845626
LZ_CPS,2019-01,26.798333333333357,10.55,82.89,8.14995123661879,0.1253336274160024
LZ_CPS,2019-02,24.11011904761902,6.02,86.42,9.27527395769405,0.1580940217828549
LZ_CPS,2019-03,29.351695827725433,6.47,725.84,38.72171315807926,0.17369257393445298
LZ_CPS,2019-04,25.363597222222218,4.99,114.28,14.197624670731082,0.16969943693175948
LZ_CPS,2019-05,26.246075268817183,9.35,80.88,9.843087957448548,0.10408747428018873
LZ_CPS,2019-06,26.391291666666703,11.52,155.41,16.042464498165344,0.12557663219153045
LZ_CPS,2019-07,30.667177419354825,11.52,276.56,27.077730478200017,0.15231189137900034
LZ_CPS,2019-08,127.69620967741939,10.84,3504.12,401.51364143554434,0.463305849098213
LZ_CPS,2019-09,82.43634722222212,8.39,5011.57,379.89610596154716,0.31639311537074377
LZ_CPS,2019-10,33.553602150537664,9.08,846.37,53.66086954681067,0.18875647125813122
LZ_CPS,2019-11,25.57513888888891,4.88,213.22,15.155541121465735,0.18694176846090513
LZ_CPS,2019-12,19.997862903225816,3.86,104.42,7.934246324652639,0.15973143249325633
LZ_HOUSTON,2016-01,19.563938172043017,5.19,54.94,5.6546752606172,0.13544133066641112
LZ_HOUSTON,2016-02,15.487988505747138,2.1,50.75,5.820989036078069,0.1867157678182606
LZ_HOUSTON,2016-03,17.206729475100946,1.35,73.24,7.805246227333591,0.19008608134092017
LZ_HOUSTON,2016-04,19.128930555555566,1.26,106.23,10.765909046753057,0.20499660121909893
LZ_HOUSTON,2016-05,19.903991935483887,3.03,76.88,10.639855925260369,0.15825481517933976
LZ_HOUSTON,2016-06,29.915083333333325,4.32,174.68,22.480109378214053,0.17451550250970246
LZ_HOUSTON,2016-07,29.91186827956986,10.06,106.26,15.655496426994185,0.12803811716364916
LZ_HOUSTON,2016-08,33.56354838709678,13.49,285.0,34.75633864422278,0.16411123657913881
LZ_HOUSTON,2016-09,29.032680555555544,11.48,214.55,17.38997939866896,0.11766376312551033
LZ_HOUSTON,2016-10,28.545819892473133,3.98,287.59,19.49473507624442,0.17327692044380932
LZ_HOUSTON,2016-11,20.437680555555556,3.06,54.65,7.571880876577428,0.1596336383920723
LZ_HOUSTON,2016-12,25.736841397849467,2.91,143.23,11.349051286814552,0.18393192387297175
LZ_HOUSTON,2017-01,24.827365591397836,3.0,96.36,7.946976082218842,0.16840428329275325
LZ_HOUSTON,2017-02,23.517217261904765,4.52,60.22,8.849387367235073,0.15152391306902074
LZ_HOUSTON,2017-03,28.742005383580064,6.81,152.46,15.08717262375382,0.1294727484513469
LZ_HOUSTON,2017-04,32.96706944444447,10.74,147.81,16.99126586220632,0.1298472788444104
LZ_HOUSTON,2017-05,32.36264784946243,4.99,109.86,15.906692890509005,0.1591889680909464
LZ_HOUSTON,2017-06,33.668916666666625,15.43,139.24,19.392458894323095,0.12739399296495807
LZ_HOUSTON,2017-07,34.72583333333334,16.72,311.81,23.443061415065706,0.13200906118187813
LZ_HOUSTON,2017-08,30.031478494623677,16.61,101.75,14.431593938247438,0.09804598839350591
LZ_HOUSTON,2017-09,27.41002777777777,8.33,84.99,12.571637692402952,0.11863581725469952
LZ_HOUSTON,2017-10,31.339381720430104,4.41,274.2,26.117447047199036,0.18271867763941635
LZ_HOUSTON,2017-11,26.33962499999996,4.82,131.01,12.833731620771015,0.14606369793386415
LZ_HOUSTON,2017-12,21.979784946236585,6.29,68.39,5.791050547258558,0.12762885220055895
LZ_HOUSTON,2018-01,38.044986559139794,6.18,1638.04,86.06439847614332,0.19153026727684497
LZ_HOUSTON,2018-02,22.375848214285735,5.1,72.15,7.394902533647276,0.16388526982103752
LZ_HOUSTON,2018-03,23.933458950201892,8.01,71.42,9.109086945117879,0.14507270334474257
LZ_HOUSTON,2018-04,24.728347222222226,8.41,59.21,7.916439430638188,0.12038350055992643
LZ_HOUSTON,2018-05,35.53303763440861,8.42,550.1,39.481066033580895,0.194212456121114
LZ_HOUSTON,2018-06,31.80234722222222,15.81,119.76,16.793934932973706,0.11200437907556392
LZ_HOUSTON,2018-07,79.56653225806457,9.95,2060.38,233.56038682651968,0.3473515242040375
LZ_HOUSTON,2018-08,32.159623655913954,13.48,151.05,18.890233331961976,0.12458548395616956
LZ_HOUSTON,2018-09,27.722416666666632,15.14,92.18,10.886969613459708,0.08469418480643706
LZ_HOUSTON,2018-10,31.781115591397857,12.74,101.62,11.51412697597704,0.10172328375627489
LZ_HOUSTON,2018-11,31.730333333333313,10.05,105.13,12.015058303485738,0.13073060097040884
LZ_HOUSTON,2018-12,30.462069892473117,6.88,116.52,9.911598247922354,0.14649882998575353
LZ_HOUSTON,2019-01,25.55008064516131,8.85,75.06,7.847312987516133,0.12951059321055172
LZ_HOUSTON,2019-02,21.644255952380963,5.51,57.43,6.7294652518030995,0.14844956595513187
LZ_HOUSTON,2019-03,28.080323014804854,8.22,651.84,32.70861948439229,0.1666499251698239
LZ_HOUSTON,2019-04,24.264583333333338,5.44,107.4,12.1576581676325,0.15204797509589466
LZ_HOUSTON,2019-05,25.153615591397852,9.58,68.56,9.234248133566338,0.10007672310413242
LZ_HOUSTON,2019-06,27.2267361111111,10.0,113.57,15.762967614787568,0.11931906399147185
LZ_HOUSTON,2019-07,30.013064516129045,11.35,274.79,26.872544946248762,0.1545744606143126
LZ_HOUSTON,2019-08,126.69338709677426,10.33,3500.0,401.4687410183907,0.46744309617727475
LZ_HOUSTON,2019-09,80.77929166666665,7.97,5011.62,380.59549300850244,0.32088176926874995
LZ_HOUSTON,2019-10,30.642379032258074,9.62,872.98,55.33192773650525,0.19015274982943742
LZ_HOUSTON,2019-11,24.18161111111111,3.8,199.8,14.472697576733287,0.19646984751648253
LZ_HOUSTON,2019-12,18.919852150537647,3.8,59.5,6.8774072632437315,0.1567675986405019
LZ_LCRA,2016-01,19.31745967741934,5.47,55.4,5.497980113470416,0.1307697958489281
LZ_LCRA,2016-02,15.488548850574706,2.37,51.55,5.732980295709338,0.18004341062490287
LZ_LCRA,2016-03,16.79629878869449,1.34,66.31,7.398862184113164,0.18974787690611605
LZ_LCRA,2016-04,18.39270833333334,1.15,92.5,9.68222846298248,0.20343880553929755
LZ_LCRA,2016-05,18.18278225806455,2.78,73.75,8.005227459392776,0.1428690074879673
LZ_LCRA,2016-06,24.16441666666668,4.64,109.44,11.121200540738204,0.12429514813562502
LZ_LCRA,2016-07,27.592217741935475,9.31,99.41,12.674735854902684,0.11862019978776132
LZ_LCRA,2016-08,31.175577956989258,13.43,237.06,28.982726116162144,0.1533316426402645
LZ_LCRA,2016-09,27.03994444444444,11.0,199.29,15.735525242461987,0.11107041079072669
LZ_LCRA,2016-10,26.068440860215063,3.33,281.6,16.98477508373953,0.16585102570737836
LZ_LCRA,2016-11,19.541680555555562,2.88,48.94,6.456588603352815,0.15399306994993073
LZ_LCRA,2016-12,25.487876344086036,2.58,142.23,11.374799922493047,0.18570065307641917
LZ_LCRA,2017-01,23.43627688172043,1.9,97.26,7.6060741281746065,0.17734948690947083
LZ_LCRA,2017-02,20.660818452380937,3.1,53.1,6.89761444429398,0.15826375821694247
LZ_LCRA,2017-03,23.437133243607,5.15,69.81,8.228481795575645,0.11963291009089158
LZ_LCRA,2017-04,24.477416666666684,8.91,88.04,8.468541080492493,0.10475605335491714
LZ_LCRA,2017-05,25.637956989247325,4.45,67.39,8.654821736633204,0.12453253058061825
LZ_LCRA,2017-06,28.639083333333343,14.97,91.27,12.48570018194333,0.10115291287586865
LZ_LCRA,2017-07,31.905712365591352,16.84,265.38,18.70555943379993,0.11682689439621378
LZ_LCRA,2017-08,27.678010752688152,16.63,90.36,11.266243870522516,0.0875872225582346
LZ_LCRA,2017-09,24.813430555555563,8.63,61.55,8.36801241320809,0.09318835362530144
LZ_LCRA,2017-10,24.484260752688193,4.56,115.0,11.120629550803761,0.13008375601160546
LZ_LCRA,2017-11,23.047124999999994,3.11,88.12,8.542414682479478,0.14723922720854118
LZ_LCRA,2017-12,21.11766129032256,4.65,58.16,5.448681533955953,0.1356591654794716
LZ_LCRA,2018-01,38.99256720430111,5.87,1669.26,88.49319955468225,0.19786677012128784
LZ_LCRA,2018-02,21.76224702380953,4.3,75.49,7.760105867864696,0.1742473949972672
LZ_LCRA,2018-03,22.051305518169595,4.24,70.23,8.31038390438966,0.16078431866015225
LZ_LCRA,2018-04,22.644027777777783,5.1,51.83,7.626581791236535,0.13317387496302643
LZ_LCRA,2018-05,34.73540322580648,7.35,537.05,39.21426529375477,0.1949158979397008
LZ_LCRA,2018-06,30.365555555555577,16.02,114.7,14.43894523874509,0.10359721087646685
LZ_LCRA,2018-07,79.06994623655915,10.06,2062.63,233.30198042101668,0.34839484231892726
LZ_LCRA,2018-08,31.807970430107524,14.28,149.58,18.49956526481127,0.1225404765700556
LZ_LCRA,2018-09,27.18726388888886,15.12,89.58,10.323972461463866,0.08345931697991898
LZ_LCRA,2018-10,30.06987903225809,10.92,95.98,10.14673312555734,0.10284425084810914
LZ_LCRA,2018-11,30.515805555555563,8.38,106.34,11.796913856628777,0.1399542279177773
LZ_LCRA,2018-12,30.582661290322633,6.56,122.66,10.628820081578906,0.15085586605777032
LZ_LCRA,2019-01,24.936303763440858,6.28,76.43,8.097452745325866,0.13961933032230292
LZ_LCRA,2019-02,21.66697916666667,5.53,56.92,6.878219361958409,0.1480932551144946
LZ_LCRA,2019-03,27.649313593539745,6.58,692.67,35.1995486438444,0.172217898235888
LZ_LCRA,2019-04,23.31476388888888,4.46,107.21,12.368357309323674,0.16357940273674934
LZ_LCRA,2019-05,24.50868279569892,9.06,66.1,8.514166573914975,0.09730287580583255
LZ_LCRA,2019-06,24.51954166666666,11.18,101.6,13.153803352145436,0.10821144344190743
LZ_LCRA,2019-07,29.74791666666666,11.36,274.7,26.81774614012361,0.1543890355079188
LZ_LCRA,2019-08,126.67076612903215,10.31,3503.28,401.7273081817835,0.46802349071423577
LZ_LCRA,2019-09,82.46723611111106,8.0,5011.71,380.7590425121879,0.32230701038994586
LZ_LCRA,2019-10,29.015806451612917,7.78,851.35,53.564423486241,0.1966975486171708
LZ_LCRA,2019-11,24.485222222222248,4.14,207.11,14.724647827239298,0.19529766654905345
LZ_LCRA,2019-12,19.456881720430097,3.75,84.34,7.255990866381833,0.15671503797010078
LZ_NORTH,2016-01,19.187997311827974,5.08,56.21,5.532815832010709,0.13185102593538134
LZ_NORTH,2016-02,15.46221264367817,2.28,51.39,5.72711950556094,0.1816631087996523
LZ_NORTH,2016-03,17.461507402422594,1.48,62.31,7.446999713492799,0.1881644282051956
LZ_NORTH,2016-04,19.08763888888888,1.57,90.61,9.793125443963824,0.19407102400817133
LZ_NORTH,2016-05,18.182889784946234,4.18,76.8,7.86262678641513,0.13087600053549558
LZ_NORTH,2016-06,23.562680555555552,3.64,104.06,11.062601504781114,0.12989366038280004
LZ_NORTH,2016-07,27.415779569892457,9.05,101.55,12.339122952872147,0.12063657474620075
LZ_NORTH,2016-08,30.148575268817243,13.37,227.06,26.10430386099207,0.147903397499925
LZ_NORTH,2016-09,26.605861111111107,10.73,201.47,14.90166613165987,0.10829209422709986
LZ_NORTH,2016-10,24.532661290322583,2.85,273.64,16.034106142812696,0.16860904339317753
LZ_NORTH,2016-11,18.830513888888877,2.0,50.24,6.250940703599587,0.1643342210601574
LZ_NORTH,2016-12,25.28624999999999,3.43,140.29,11.070745441320293,0.178660151699351
LZ_NORTH,2017-01,23.603024193548404,2.91,96.68,7.536311693229165,0.16510289153774285
LZ_NORTH,2017-02,19.550014880952375,4.39,51.83,6.023653240387756,0.1436321512740999
LZ_NORTH,2017-03,21.839407806191105,5.34,64.71,7.067790149708486,0.11889632877876495
LZ_NORTH,2017-04,21.975805555555546,7.13,62.41,6.617664494044784,0.10840984769340271
LZ_NORTH,2017-05,24.557513440860216,5.22,72.98,8.001947903825616,0.113122723394563
LZ_NORTH,2017-06,26.893736111111114,15.46,80.74,10.269483673647457,0.08932256424712486
LZ_NORTH,2017-07,31.186841397849467,16.47,254.01,17.4439006249704,0.11176144019524338
LZ_NORTH,2017-08,27.060362903225812,16.62,86.53,10.529417676731137,0.08397424428961019
LZ_NORTH,2017-09,23.968402777777758,8.29,56.01,8.103816548207522,0.09299183563458387
LZ_NORTH,2017-10,21.938427419354845,1.89,85.01,8.636464281722931,0.14590107733928986
LZ_NORTH,2017-11,22.263166666666674,3.21,70.4,7.878656117975508,0.151202141869689
LZ_NORTH,2017-12,21.4081317204301,6.28,58.74,5.243574354344972,0.12656404543943386
LZ_NORTH,2018-01,37.728521505376335,6.32,1664.01,87.76979241169171,0.1932336978703182
LZ_NORTH,2018-02,21.84046130952379,5.84,74.29,7.579751376820836,0.1618934881427967
LZ_NORTH,2018-03,22.640551816958272,7.89,70.07,8.388701044899271,0.13984106063264973
LZ_NORTH,2018-04,24.36688888888891,8.91,58.24,7.779202510434243,0.11548116436632135
LZ_NORTH,2018-05,37.451881720430116,9.54,557.83,40.89663061155096,0.19136499377187657
LZ_NORTH,2018-06,31.301611111111136,15.26,122.97,16.441007465142178,0.11074805698488009
LZ_NORTH,2018-07,79.84618279569887,9.8,2079.81,235.3684164956285,0.34802693839117194
LZ_NORTH,2018-08,31.97158602150531,11.92,151.52,19.077278619523025,0.12959270020423225
LZ_NORTH,2018-09,27.885847222222214,13.94,91.58,12.013980791934749,0.09049666765237446
LZ_NORTH,2018-10,31.64541666666666,9.59,95.95,11.415393144070517,0.11116366695707458
LZ_NORTH,2018-11,31.97412499999999,9.21,124.07,12.307011720189276,0.13963063348173982
LZ_NORTH,2018-12,31.131948924731233,6.87,121.19,10.753266871853736,0.14767018366871057
LZ_NORTH,2019-01,24.36783602150537,5.13,75.38,8.35348452176956,0.1444873936241215
LZ_NORTH,2019-02,20.85114583333333,4.36,56.78,7.117460637617199,0.15761049216008033
LZ_NORTH,2019-03,28.594037685060574,9.11,681.29,34.436240522205075,0.16250566571805897
LZ_NORTH,2019-04,23.718430555555557,6.62,103.76,11.928849097374748,0.1464431147103836
LZ_NORTH,2019-05,24.011451612903222,10.12,67.8,8.738728285557322,0.09676065363910635
LZ_NORTH,2019-06,25.20791666666667,8.21,101.28,13.618453889307247,0.11781675129475395
LZ_NORTH,2019-07,29.834946236559162,11.22,274.89,26.95512572699439,0.1557612010958171
LZ_NORTH,2019-08,126.60091397849466,10.08,3501.54,401.6319106504488,0.46874287442395013
LZ_NORTH,2019-09,80.7741527777778,7.81,5010.51,380.75896920184806,0.3217967142166824
LZ_NORTH,2019-10,28.732943548387126,6.21,863.71,54.425610973295136,0.21007590121390957
LZ_NORTH,2019-11,24.153611111111104,3.67,218.41,15.742828193014061,0.20206916208109077
LZ_NORTH,2019-12,19.006801075268804,4.07,59.99,7.1423652719346284,0.1595609459811456
LZ_RAYBN,2016-01,19.447943548387116,5.08,57.38,5.871734395366461,0.13371648515425244
LZ_RAYBN,2016-02,15.400431034482773,2.32,53.35,5.753466127110898,0.18066633012640387
LZ_RAYBN,2016-03,17.11724091520861,1.86,61.55,7.327291215387108,0.18039680364350702
LZ_RAYBN,2016-04,18.855361111111097,1.45,90.56,9.706044207969224,0.1958673932284766
LZ_RAYBN,2016-05,18.320994623655913,4.31,75.95,7.887065178197741,0.12939850613946133
LZ_RAYBN,2016-06,23.315944444444447,3.65,100.54,10.57341688323208,0.12817246251553846
LZ_RAYBN,2016-07,27.471075268817224,9.03,101.88,12.383051616960072,0.12184016451125322
LZ_RAYBN,2016-08,30.149758064516142,13.37,226.86,26.110015883114468,0.14849481824590072
LZ_RAYBN,2016-09,26.470263888888894,10.72,200.59,14.818330548217851,0.10813783314033446
LZ_RAYBN,2016-10,24.452513440860198,3.14,274.16,15.968735318472168,0.16571618900688279
LZ_RAYBN,2016-11,18.87531944444443,2.9,47.33,6.182334306537091,0.15537242394956227
LZ_RAYBN,2016-12,25.31955645161287,4.44,138.15,10.848662138407192,0.17049367952821118
LZ_RAYBN,2017-01,23.39010752688172,2.43,96.42,7.1744552075704355,0.16406531699798
LZ_RAYBN,2017-02,20.36915178571431,5.62,51.8,5.358349282109905,0.13015678166134023
LZ_RAYBN,2017-03,21.90716016150739,6.77,64.19,6.549950608642893,0.10722779509942272
LZ_RAYBN,2017-04,22.21343055555554,8.2,61.88,5.862581020851394,0.10058892528224751
LZ_RAYBN,2017-05,24.001330645161307,6.21,62.63,6.8500959884287855,0.10328705208437755
LZ_RAYBN,2017-06,26.125041666666643,15.69,74.59,9.20568054949477,0.08552341547577415
LZ_RAYBN,2017-07,30.760497311827933,16.47,248.41,16.831198028483204,0.11049040129906211
LZ_RAYBN,2017-08,26.824825268817232,16.6,85.93,10.25467621902543,0.08366480902287254
LZ_RAYBN,2017-09,23.535680555555558,8.29,54.32,7.5494885813145585,0.09050830448107997
LZ_RAYBN,2017-10,21.379932795698938,2.04,75.15,7.829634966596323,0.140822099323624
LZ_RAYBN,2017-11,21.82918055555556,3.86,70.1,7.445188047172326,0.1465331283100881
LZ_RAYBN,2017-12,21.31260752688172,7.81,59.25,4.8551318940350345,0.1166859413897306
LZ_RAYBN,2018-01,39.37014784946231,7.82,1709.15,90.3740915606654,0.18735812618187053
LZ_RAYBN,2018-02,22.403169642857126,7.42,94.77,7.724018064781317,0.15962629789743568
LZ_RAYBN,2018-03,23.805706594885592,11.42,69.95,7.764584538226349,0.1252678118756733
LZ_RAYBN,2018-04,27.19887500000002,12.36,62.64,7.927631488254261,0.10080524697013332
LZ_RAYBN,2018-05,40.951250000000016,11.51,572.62,43.408986053254004,0.18742878264506346
LZ_RAYBN,2018-06,31.945583333333342,15.64,125.33,17.458837477249848,0.11472696297102873
LZ_RAYBN,2018-07,84.90190860215051,9.8,2234.47,250.62476031998636,0.3448845325857798
LZ_RAYBN,2018-08,32.51872311827957,12.2,158.9,20.634102764280655,0.13791262836429055
LZ_RAYBN,2018-09,27.680888888888877,13.93,90.56,11.823806754293665,0.09130291949156179
LZ_RAYBN,2018-10,30.624959677419376,13.12,94.29,10.702267190328262,0.10254082351953786
LZ_RAYBN,2018-11,33.45244444444446,12.67,124.27,11.735302215008215,0.1292416322387193
LZ_RAYBN,2018-12,31.55353494623656,7.83,116.72,10.034378429938949,0.14020792592290626
LZ_RAYBN,2019-01,24.411491935483873,6.49,74.86,8.06081409545563,0.13722142714337857
LZ_RAYBN,2019-02,21.066279761904763,4.7,57.29,6.8440853857995085,0.15172197459188994
LZ_RAYBN,2019-03,29.809798115747,12.38,682.64,34.219993845706,0.15425663626213068
LZ_RAYBN,2019-04,24.998305555555564,7.34,113.75,11.764075316688293,0.14340611541065346
LZ_RAYBN,2019-05,24.788158602150553,11.72,67.79,8.999232252081152,0.0941366992060679
LZ_RAYBN,2019-06,25.458513888888895,8.78,101.41,13.654010843479432,0.11609933846560849
LZ_RAYBN,2019-07,30.02971774193554,11.21,279.33,27.165856941493935,0.15623002288027227
LZ_RAYBN,2019-08,126.89788978494644,10.38,3503.7,401.92926038841136,0.465489411642353
LZ_RAYBN,2019-09,80.69863888888884,7.81,5012.22,380.90820213982505,0.32226523605129875
LZ_RAYBN,2019-10,28.554381720430126,7.43,850.07,52.13279002555603,0.20485241807526236
LZ_RAYBN,2019-11,24.517569444444426,4.57,222.55,15.818155791296599,0.20346829242376324
LZ_RAYBN,2019-12,19.08506720430106,4.69,60.53,7.1014353558922325,0.15522150869967608
LZ_SOUTH,2016-01,19.48172043010753,5.06,58.16,5.7107206445197045,0.13437468608842387
LZ_SOUTH,2016-02,15.935862068965523,1.59,52.27,6.3290566520365985,0.19516063717595175
LZ_SOUTH,2016-03,19.521144010767156,0.56,100.0,12.325023585024741,0.21738736411868806
LZ_SOUTH,2016-04,20.73800000000002,1.04,120.0,13.178488937715967,0.2207717808235143
LZ_SOUTH,2016-05,20.69174731182796,2.76,100.0,12.251857833053956,0.16653766695215355
LZ_SOUTH,2016-06,27.47165277777775,4.94,141.69,15.831815212576402,0.1541901112777164
